street;city;zip;state;beds;baths;sq__ft;type;sale_date;price;latitude;longitude
4841 VILLAGE GREEN DR;EL DORADO HILLS;95762;CA;4;3;0;Residential;1966-01-31 13:39:04;533000;38.664066;-121.056735
3863 LAS PASAS WAY;SACRAMENTO;95864;CA;3;1;1348;Residential;1979-05-17 09:51:41;545000;38.588936;-121.373606
820 DANA CT;AUBURN;95603;CA;4;3;0;Residential;1959-11-13 05:21:36;560000;38.865246;-121.094869
1165 37TH ST;SACRAMENTO;95816;CA;2;1;1252;Residential;1965-05-06 23:06:24;575000;38.568438;-121.457854
203 CASCADE FALLS DR;FOLSOM;95630;CA;4;3;3229;Residential;1996-01-17 11:42:23;575000;38.703962;-121.1871
9880 IZILDA CT;SACRAMENTO;95829;CA;5;4;3863;Residential;1966-10-08 23:10:57;598695;38.45326;-121.32573
1800 AVONDALE DR;ROSEVILLE;95747;CA;5;3;0;Residential;1964-04-01 01:38:05;600000;38.798448;-121.344054
4620 BROMWICH CT;ROCKLIN;95677;CA;4;3;0;Residential;1989-10-11 15:03:48;600000;38.772672;-121.220232
620 KESWICK CT;GRANITE BAY;95746;CA;4;3;2356;Residential;1999-04-27 07:57:20;600000;38.732096;-121.219142
4478 GREENBRAE RD;ROCKLIN;95677;CA;0;0;0;Residential;1961-10-12 02:47:29;600000;38.781134;-121.222801
8432 BRIGGS DR;ROSEVILLE;95747;CA;5;3;3579;Residential;1977-05-11 20:22:09;610000;38.78861;-121.339495
200 CRADLE MOUNTAIN CT;EL DORADO HILLS;95762;CA;0;0;0;Residential;1958-09-10 12:05:21;622500;38.6478;-121.0309
2065 IMPRESSIONIST WAY;EL DORADO HILLS;95762;CA;0;0;0;Residential;1914-11-16 04:56:11;680000;38.682961;-121.033253
2982 ABERDEEN LN;EL DORADO HILLS;95762;CA;4;3;0;Residential;1967-12-26 19:05:16;879000;38.706692;-121.058869
9401 BARREL RACER CT;WILTON;95693;CA;4;3;4400;Residential;1992-08-02 16:20:59;884790;38.415298;-121.194858
3720 VISTA DE MADERA;LINCOLN;95648;CA;3;3;0;Residential;1925-12-05 14:57:47;1551;38.851645;-121.231742
14151 INDIO DR;SLOUGHHOUSE;95683;CA;3;4;5822;Residential;1957-07-26 10:08:15;2000;38.490447;-121.129337
7401 TOULON LN;SACRAMENTO;95828;CA;4;2;1512;Residential;1995-12-11 02:22:04;56950;38.488628;-121.387759
9127 NEWHALL DR Unit 34;SACRAMENTO;95826;CA;1;1;611;Condo;2012-08-06 21:12:50;60000;38.542419;-121.359904
5937 BAMFORD DR;SACRAMENTO;95823;CA;2;1;876;Residential;1934-11-12 02:23:32;61000;38.471139;-121.432255
5672 HILLSDALE BLVD;SACRAMENTO;95842;CA;2;1;933;Condo;1927-11-06 13:25:04;62000;38.670467;-121.359799
3920 39TH ST;SACRAMENTO;95820;CA;2;1;864;Residential;1965-07-08 13:10:00;68566;38.539213;-121.46393
701 JESSIE AVE;SACRAMENTO;95838;CA;2;1;1011;Residential;1905-12-29 18:22:01;70000;38.643978;-121.449562
83 ARCADE BLVD;SACRAMENTO;95815;CA;4;2;1158;Residential;2015-03-21 00:34:32;80000;38.618716;-121.466327
601 REGGINALD WAY;SACRAMENTO;95838;CA;3;2;1092;Residential;1983-06-17 02:15:21;85500;38.64472;-121.452228
550 DEL VERDE CIR;SACRAMENTO;95833;CA;2;1;956;Condo;1971-04-25 17:37:21;92000;38.627147;-121.500799
4113 DAYSTAR CT;SACRAMENTO;95824;CA;2;2;1139;Residential;1988-09-04 11:13:56;93600;38.520469;-121.458606
7374 TISDALE WAY;SACRAMENTO;95822;CA;3;1;1058;Residential;1937-09-02 14:56:53;95000;38.488238;-121.472561
3348 RIO LINDA BLVD;SACRAMENTO;95838;CA;3;2;1040;Residential;1975-03-19 12:08:30;97750;38.628842;-121.446127
3935 LIMESTONE WAY;SACRAMENTO;95823;CA;3;2;1354;Residential;1936-10-25 22:55:20;104000;38.484374;-121.463157
6208 GRATTAN WAY;NORTH HIGHLANDS;95660;CA;3;1;1051;Residential;1982-09-23 15:59:50;105000;38.679279;-121.376615
739 E WOODSIDE LN Unit E;SACRAMENTO;95825;CA;1;1;682;Condo;1994-10-10 11:51:59;107666;38.578675;-121.409951
4225 46TH AVE;SACRAMENTO;95824;CA;3;1;1161;Residential;2019-03-12 08:53:42;109000;38.511893;-121.457676
1434 BELL AVE;SACRAMENTO;95838;CA;3;1;1004;Residential;1987-04-10 08:50:34;110000;38.647398;-121.432914
5628 GEORGIA DR;NORTH HIGHLANDS;95660;CA;3;1;1229;Residential;1966-09-27 16:46:05;110000;38.669587;-121.379879
7629 BETH ST;SACRAMENTO;95832;CA;3;2;1249;Residential;1941-08-04 20:00:33;112500;38.480126;-121.487869
2277 BABETTE WAY;SACRAMENTO;95832;CA;3;2;1161;Residential;1951-01-15 14:46:12;114800;38.479593;-121.48434
6561 WEATHERFORD WAY;SACRAMENTO;95823;CA;3;1;1010;Residential;2002-05-10 09:07:47;116000;38.465551;-121.42661
3035 ESTEPA DR Unit 5C;CAMERON PARK;95682;CA;0;0;0;Condo;1920-12-10 13:26:47;119000;38.681393;-120.996713
5136 CABOT CIR;SACRAMENTO;95820;CA;4;2;1462;Residential;1983-05-28 03:40:14;121500;38.528479;-121.411806
7730 ROBINETTE RD;SACRAMENTO;95828;CA;3;2;1269;Residential;1910-01-22 10:24:12;122000;38.47709;-121.410569
87 LACAM CIR;SACRAMENTO;95820;CA;2;2;1188;Residential;1964-01-17 11:36:17;123675;38.532359;-121.41167
1691 NOGALES ST;SACRAMENTO;95838;CA;4;2;1570;Residential;1986-07-28 05:31:47;126854;38.631925;-121.427775
3118 42ND ST;SACRAMENTO;95817;CA;3;2;1093;Residential;1989-06-27 11:50:44;127059;38.546091;-121.457745
7517 50TH AVE;SACRAMENTO;95828;CA;3;1;962;Residential;1933-11-02 05:34:56;128687;38.507339;-121.416267
4071 EVALITA WAY;SACRAMENTO;95823;CA;3;2;1089;Residential;1995-04-22 15:39:46;129500;38.466388;-121.458861
7928 36TH AVE;SACRAMENTO;95824;CA;3;2;1127;Residential;1997-07-08 03:04:16;130000;38.52049;-121.411383
6631 DEMARET DR;SACRAMENTO;95822;CA;4;2;1309;Residential;1908-01-16 21:29:40;131750;38.506382;-121.483574
7043 9TH AVE;RIO LINDA;95673;CA;2;1;970;Residential;2019-03-07 01:22:59;132000;38.695589;-121.444133
97 KENNELFORD CIR;SACRAMENTO;95823;CA;3;2;1144;Residential;1955-10-11 02:11:50;134000;38.462376;-121.426556
2636 TRONERO WAY;RANCHO CORDOVA;95670;CA;3;1;1000;Residential;1951-01-15 22:15:08;134000;38.593049;-121.30304
1530 TOPANGA LN Unit 204;LINCOLN;95648;CA;0;0;0;Condo;1986-08-25 12:41:47;138000;38.88415;-121.270277
3604 KODIAK WAY;ANTELOPE;95843;CA;3;2;1206;Residential;2011-09-18 04:45:37;142000;38.706175;-121.379776
2149 COTTAGE WAY;SACRAMENTO;95825;CA;3;1;1285;Residential;2015-08-18 11:17:12;143012;38.603593;-121.417011
8632 PRAIRIEWOODS DR;SACRAMENTO;95828;CA;3;2;1543;Residential;2010-05-01 01:05:45;145846;38.477563;-121.384382
612 STONE BLVD;WEST SACRAMENTO;95691;CA;2;1;884;Residential;1934-08-23 04:29:08;147000;38.563084;-121.535579
4180 12TH AVE;SACRAMENTO;95817;CA;3;1;1019;Residential;1956-09-10 01:36:53;148750;38.54117;-121.458129
8025 ARROYO VISTA DR;SACRAMENTO;95823;CA;4;2;1392;Residential;1941-03-12 13:39:35;150000;38.46654;-121.419029
5754 WALERGA RD Unit 4;SACRAMENTO;95842;CA;2;1;924;Condo;2015-08-01 19:09:05;150454;38.672567;-121.356754
8 LA ROCAS CT;SACRAMENTO;95823;CA;3;2;1217;Residential;1925-05-16 13:15:32;151087;38.46616;-121.448283
8636 LONGSPUR WAY;ANTELOPE;95843;CA;3;2;1670;Residential;1952-07-08 05:37:57;157296;38.725873;-121.35856
1941 EXPEDITION WAY;SACRAMENTO;95832;CA;3;2;1302;Residential;1922-11-14 23:24:29;157500;38.473775;-121.493777
4351 TURNBRIDGE DR;SACRAMENTO;95823;CA;3;2;1488;Residential;1972-04-30 22:45:57;160000;38.502034;-121.456027
6513 HOLIDAY WAY;NORTH HIGHLANDS;95660;CA;3;2;1373;Residential;1987-08-24 03:15:24;160000;38.685361;-121.376938
8321 MISTLETOE WAY;CITRUS HEIGHTS;95621;CA;4;2;1381;Residential;1966-07-05 01:11:24;161250;38.717738;-121.308322
5920 VALLEY GLEN WAY;SACRAMENTO;95823;CA;3;2;1265;Residential;1982-07-06 13:41:20;164000;38.462821;-121.433135
2601 SAN FERNANDO WAY;SACRAMENTO;95818;CA;2;1;881;Residential;1972-11-30 02:36:17;165000;38.556178;-121.476256
501 POPLAR AVE;WEST SACRAMENTO;95691;CA;0;0;0;Residential;1915-06-10 19:04:48;165000;38.584526;-121.534609
8008 SAINT HELENA CT;SACRAMENTO;95829;CA;4;2;1608;Residential;1940-12-04 13:51:28;165750;38.467012;-121.359969
6517 DONEGAL DR;CITRUS HEIGHTS;95621;CA;3;1;1344;Residential;1972-11-01 02:23:36;166000;38.681554;-121.312934
1001 RIO NORTE WAY;SACRAMENTO;95834;CA;3;2;1202;Residential;1911-04-03 07:17:23;169000;38.634292;-121.485106
604 P ST;LINCOLN;95648;CA;3;2;1104;Residential;1991-10-23 09:51:32;170000;38.893168;-121.305398
10001 WOODCREEK OAKS BLVD Unit 815;ROSEVILLE;95747;CA;2;2;0;Condo;1972-06-19 18:31:27;170000;38.795529;-121.328819
7351 GIGI PL;SACRAMENTO;95828;CA;4;2;1859;Multi-Family;1932-02-20 19:07:20;170000;38.490606;-121.410173
7740 DIXIE LOU ST;SACRAMENTO;95832;CA;3;2;1232;Residential;1918-08-27 10:30:48;170000;38.475853;-121.477039
7342 DAVE ST;SACRAMENTO;95828;CA;3;1;1638;Residential;1921-07-18 19:58:00;170725;38.490822;-121.401643
7687 HOWERTON DR;SACRAMENTO;95831;CA;2;2;1177;Residential;2003-04-09 04:07:33;171750;38.480859;-121.539745
26 KAMSON CT;SACRAMENTO;95833;CA;3;2;1582;Residential;1947-08-06 05:22:16;172000;38.622794;-121.499173
7045 PEEVEY CT;SACRAMENTO;95823;CA;2;2;904;Residential;2009-12-24 15:14:27;173056;38.502254;-121.451444
8916 GABLES MILL PL;ELK GROVE;95758;CA;3;2;1340;Residential;1927-10-05 02:59:15;174000;38.433919;-121.422347
1140 EDMONTON DR;SACRAMENTO;95833;CA;3;2;1204;Residential;1980-04-25 18:30:54;174250;38.62457;-121.486913
8879 APPLE PEAR CT;ELK GROVE;95624;CA;4;2;1477;Residential;1956-05-25 22:28:00;176850;38.44574;-121.3725
9 WIND CT;SACRAMENTO;95823;CA;4;2;1497;Residential;2018-10-23 06:37:02;179500;38.45073;-121.427528
8570 SHERATON DR;FAIR OAKS;95628;CA;3;1;960;Residential;1910-01-07 17:52:57;185000;38.667254;-121.240708
1550 TOPANGA LN Unit 207;LINCOLN;95648;CA;0;0;0;Condo;2015-08-19 15:19:31;188000;38.88417;-121.270222
1080 RIO NORTE WAY;SACRAMENTO;95834;CA;3;2;1428;Residential;1943-01-02 22:45:38;188700;38.634335;-121.486098
5501 VALLETTA WAY;SACRAMENTO;95820;CA;3;1;1039;Residential;1940-06-02 06:18:39;189000;38.530144;-121.43749
5624 MEMORY LN;FAIR OAKS;95628;CA;3;1;1529;Residential;1966-05-03 07:19:47;189000;38.66745;-121.2364
6622 WILLOWLEAF DR;CITRUS HEIGHTS;95621;CA;4;3;1892;Residential;1921-10-02 23:23:37;189836;38.699714;-121.311635
27 MEGAN CT;SACRAMENTO;95838;CA;4;2;1887;Residential;1988-01-08 03:40:07;190000;38.649258;-121.465308
6601 WOODMORE OAKS DR;ORANGEVALE;95662;CA;3;2;1294;Residential;1979-05-13 18:52:06;191250;38.687006;-121.254319
1973 DANVERS WAY;SACRAMENTO;95832;CA;3;2;1638;Residential;1900-04-19 18:28:11;191675;38.477568;-121.492574
8001 ARROYO VISTA DR;SACRAMENTO;95823;CA;3;2;1677;Residential;1960-11-17 13:29:32;195500;38.46734;-121.419843
7409 VOYAGER WAY;CITRUS HEIGHTS;95621;CA;3;1;1073;Residential;1905-04-08 21:59:04;198000;38.700717;-121.3133
815 CROSSWIND DR;SACRAMENTO;95838;CA;3;2;1231;Residential;2013-11-20 03:25:40;200000;38.651386;-121.45042
5509 LAGUNA CREST WAY;ELK GROVE;95758;CA;3;2;1175;Residential;1985-06-04 17:05:29;200000;38.42442;-121.440357
8424 MERRY HILL WAY;ELK GROVE;95624;CA;3;2;1416;Residential;1950-05-15 03:36:06;200000;38.452075;-121.366461
1525 PENNSYLVANIA AVE;WEST SACRAMENTO;95691;CA;0;0;0;Residential;1925-02-10 06:57:55;200100;38.569943;-121.527539
5954 BRIDGECROSS DR;SACRAMENTO;95835;CA;3;2;1358;Residential;1943-12-10 10:29:08;201528;38.68197;-121.500025
8789 SEQUOIA WOOD CT;ELK GROVE;95624;CA;4;2;1609;Residential;1934-07-30 12:17:23;204750;38.438818;-121.37443
6600 SILVERTHORNE CIR;SACRAMENTO;95842;CA;4;3;1968;Residential;1953-04-09 08:14:13;205000;38.68607;-121.342369
2221 2ND AVE;SACRAMENTO;95818;CA;2;2;1089;Residential;1970-10-06 01:25:28;205000;38.555781;-121.485331
3230 SMATHERS WAY;CARMICHAEL;95608;CA;3;2;1296;Residential;1933-09-15 04:57:49;205900;38.623372;-121.347665
5209 LAGUNA CREST WAY;ELK GROVE;95758;CA;2;2;1189;Residential;1945-04-13 02:49:04;207000;38.424421;-121.443915
416 LEITCH AVE;SACRAMENTO;95815;CA;2;1;795;Residential;1937-02-10 13:40:23;207973;38.612694;-121.456669
2100 BEATTY WAY;ROSEVILLE;95747;CA;3;2;1371;Residential;2014-02-20 22:33:48;208250;38.737882;-121.308142
6920 GILLINGHAM WAY;NORTH HIGHLANDS;95660;CA;3;1;1310;Residential;1943-08-01 23:06:42;208318;38.694279;-121.373395
82 WILDFLOWER DR;GALT;95632;CA;3;2;1262;Residential;1974-07-25 17:12:32;209347;38.259708;-121.311616
8652 BANTON CIR;ELK GROVE;95624;CA;4;2;1740;Residential;1958-12-16 03:42:20;211500;38.444;-121.370993
8428 MISTY PASS WAY;ANTELOPE;95843;CA;3;2;1517;Residential;2009-06-03 06:12:28;212000;38.722959;-121.347115
7958 ROSEVIEW WAY;SACRAMENTO;95828;CA;3;2;1450;Residential;1973-12-11 06:24:46;213000;38.467836;-121.410366
9020 LUKEN CT;ELK GROVE;95624;CA;3;2;1416;Residential;1954-02-21 05:00:40;216000;38.451398;-121.366614
7809 VALLECITOS WAY;SACRAMENTO;95828;CA;3;1;888;Residential;1904-11-11 19:50:22;216021;38.508217;-121.411207
8445 OLD AUBURN RD;CITRUS HEIGHTS;95610;CA;3;2;1882;Residential;1938-08-01 19:19:16;219000;38.715423;-121.246743
10085 ATKINS DR;ELK GROVE;95757;CA;3;2;1302;Residential;1965-08-27 15:55:54;219794;38.390893;-121.437821
9185 CERROLINDA CIR;ELK GROVE;95758;CA;3;2;1418;Residential;2003-11-28 09:52:55;220000;38.424497;-121.426595
9197 CORTINA CIR;ROSEVILLE;95678;CA;3;2;0;Condo;2002-05-02 09:06:32;220000;38.793152;-121.290025
5429 HESPER WAY;CARMICHAEL;95608;CA;4;2;1319;Residential;1962-07-10 04:13:31;220000;38.665104;-121.315901
1178 WARMWOOD CT;GALT;95632;CA;4;2;1770;Residential;1989-08-08 02:21:32;220000;38.289544;-121.284607
4900 ELUDE CT;SACRAMENTO;95842;CA;4;2;1627;Residential;1919-01-02 02:25:12;223000;38.69674;-121.350519
3557 SODA WAY;SACRAMENTO;95834;CA;0;0;0;Residential;1946-04-06 11:20:05;224000;38.631026;-121.501879
3528 SAINT GEORGE DR;SACRAMENTO;95821;CA;3;1;1040;Residential;1906-07-06 14:13:25;224000;38.629468;-121.376445
7381 WASHBURN WAY;NORTH HIGHLANDS;95660;CA;3;1;960;Residential;1916-08-31 03:54:20;224252;38.70355;-121.375103
2181 WINTERHAVEN CIR;CAMERON PARK;95682;CA;3;2;0;Residential;2018-02-04 08:20:23;224500;38.69757;-120.995739
7540 HICKORY AVE;ORANGEVALE;95662;CA;3;1;1456;Residential;1945-03-09 16:54:46;225000;38.703056;-121.235221
5024 CHAMBERLIN CIR;ELK GROVE;95757;CA;3;2;1450;Residential;1919-02-03 11:26:02;228000;38.389756;-121.446246
2400 INVERNESS DR;LINCOLN;95648;CA;3;2;1358;Residential;1903-12-10 10:54:06;229027;38.897814;-121.324691
5 BISHOPGATE CT;SACRAMENTO;95823;CA;4;2;1329;Residential;1928-04-01 07:32:10;229500;38.467936;-121.445477
5601 REXLEIGH DR;SACRAMENTO;95823;CA;4;2;1715;Residential;1955-06-27 02:46:35;230000;38.445342;-121.441504
1909 YARNELL WAY;ELK GROVE;95758;CA;3;2;1262;Residential;1979-04-17 04:20:28;230000;38.417382;-121.484325
9169 GARLINGTON CT;SACRAMENTO;95829;CA;4;3;2280;Residential;1951-06-03 12:20:20;232425;38.457679;-121.35962
6932 RUSKUT WAY;SACRAMENTO;95823;CA;3;2;1477;Residential;1955-09-26 15:13:23;234000;38.499893;-121.45889
7933 DAFFODIL WAY;CITRUS HEIGHTS;95610;CA;3;2;1216;Residential;1950-09-13 20:59:20;235000;38.708824;-121.256803
8304 RED FOX WAY;ELK GROVE;95758;CA;4;2;1685;Residential;1933-04-10 20:13:38;235301;38.417;-121.397424
3882 YELLOWSTONE LN;EL DORADO HILLS;95762;CA;3;2;1362;Residential;1934-06-05 04:16:37;235738;38.655245;-121.075915
;;;;;;;;1940-02-11 05:29:17;;;
