street,city,zip,state,beds,baths,sq__ft,type,sale_date,price,latitude,longitude
7697 Rosehall Dr,Roseville,95678,CA,5.0,3.0,,Residential,1902-03-22 14:00:32,347225,38.79218,-121.28595
4821 Hutson Way,Elk Grove,95757,CA,5.0,3.0,2877.0,Residential,1999-12-01 01:57:12,349000,38.386239,-121.448159
4509 Winje Dr,Antelope,95843,CA,3.0,2.0,2960.0,Residential,1964-10-19 04:56:05,350000,38.709513,-121.359357
1965 Laurelhurst Ln,Lincoln,95648,CA,2.0,2.0,,Residential,1972-05-09 23:28:26,350000,38.853869,-121.27174199999999
6709 Rose Bridge Dr,Roseville,95678,CA,3.0,2.0,2172.0,Residential,1918-05-08 01:47:01,350000,38.792460999999996,-121.27571100000002
281 Spyglass Hl,Roseville,95678,CA,3.0,2.0,2100.0,Condo,1902-10-11 00:43:47,350000,38.762153000000005,-121.283451
7709 River Village Dr,Sacramento,95831,CA,3.0,2.0,1795.0,Residential,1999-04-17 10:57:59,351000,38.483212,-121.54019
4165 Brisbane Cir,El Dorado Hills,95762,CA,3.0,2.0,,Residential,1914-10-16 09:31:52,356200,38.686067,-121.07341299999999
506 Bedford Ct,Roseville,95661,CA,4.0,2.0,2295.0,Residential,1930-04-12 19:09:59,360000,38.733985,-121.23676599999999
9048 Pinto Canyon Way,Roseville,95747,CA,4.0,3.0,2577.0,Residential,1966-01-20 10:53:54,367463,38.792493,-121.33189899999999
2274 Ivy Bridge Dr,Roseville,95747,CA,0.0,0.0,0.0,Residential,1945-10-05 09:11:43,375000,38.778560999999996,-121.362008
14004 Walnut Ave,Walnut Grove,95690,CA,3.0,1.0,1727.0,Residential,1970-05-17 20:21:59,380000,38.247659000000006,-121.515129
6905 Frankfort Ct,Elk Grove,95758,CA,3.0,2.0,1485.0,Residential,1955-12-21 14:52:47,380578,38.429139,-121.42344399999999
3621 Wintun Dr,Carmichael,95608,CA,3.0,2.0,1655.0,Residential,1907-10-13 13:39:44,386222,38.629929,-121.323086
201 Kirkland Ct,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1909-01-31 03:04:33,389000,38.867125,-121.31908500000002
12075 Applesbury Ct,Rancho Cordova,95742,CA,0.0,0.0,0.0,Residential,1950-06-24 20:18:53,390000,38.5357,-121.2249
1975 Sidesaddle Way,Roseville,95661,CA,3.0,2.0,2049.0,Residential,1965-10-22 19:20:26,395500,38.737871999999996,-121.249025
5420 Almond Falls Way,Rancho Cordova,95742,CA,0.0,0.0,0.0,Residential,2009-08-05 16:31:32,396000,38.527384000000005,-121.233531
9677 Pilliteri Ct,Elk Grove,95757,CA,5.0,3.0,2875.0,Residential,1906-06-20 07:08:38,397000,38.405571,-121.445186
1515 El Camino Verde Dr,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1986-10-23 06:11:27,400000,38.904869,-121.32075
556 Platt Cir,El Dorado Hills,95762,CA,4.0,2.0,2199.0,Residential,1980-09-24 16:57:38,400000,38.656299,-121.079783
1792 Diamond Woods Cir,Roseville,95747,CA,4.0,3.0,,Residential,1991-11-23 04:47:03,412500,38.808581,-121.32785
1124 Perkins Way,Sacramento,95818,CA,2.0,1.0,1304.0,Residential,1921-05-10 09:40:07,413500,38.551611,-121.50443700000001
4748 Salem Way,Carmichael,95608,CA,3.0,2.0,2334.0,Residential,2003-05-12 01:18:38,415000,38.634111,-121.353376
1484 Radcliffe Way,Auburn,95603,CA,4.0,3.0,2278.0,Residential,1921-10-28 04:54:02,420454,38.935579,-121.07901799999999
51 Aiken Way,Sacramento,95819,CA,3.0,1.0,1493.0,Residential,1994-03-17 04:33:15,425000,38.579326,-121.44252
2818 Knollwood Dr,Cameron Park,95682,CA,3.0,2.0,,Residential,1936-09-14 18:05:32,425000,38.669805,-120.999007
1536 Stoney Cross Ln,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1948-08-27 22:17:59,433500,38.860007,-121.310946
509 Castillian Ct,Roseville,95747,CA,5.0,3.0,,Residential,1941-12-05 22:40:36,438000,38.804773,-121.341195
700 Hunter Pl,Folsom,95630,CA,5.0,3.0,2787.0,Residential,1981-11-04 11:39:49,441000,38.660509999999995,-121.16368899999999
1240 Fay Cir,Sacramento,95831,CA,5.0,3.0,2824.0,Residential,1980-04-14 19:28:28,445000,38.506371,-121.51445600000001
1113 Sandwick Way,Folsom,95630,CA,4.0,3.0,3261.0,Residential,1975-08-25 19:07:09,446000,38.673882,-121.10507700000001
3108 Delwood Way,Sacramento,95821,CA,4.0,2.0,2053.0,Residential,1909-07-31 20:06:46,450000,38.621565999999994,-121.37088200000001
3212 Corniche Ln,Roseville,95661,CA,4.0,3.0,2379.0,Residential,1907-04-03 05:46:23,455000,38.750577,-121.232768
2159 Beckett Dr,El Dorado Hills,95762,CA,3.0,2.0,,Residential,1925-03-06 15:39:59,460000,38.680092,-121.03646699999999
4320 Four Seasons Rd,Placerville,95667,CA,3.0,2.0,,Residential,1977-07-20 12:43:43,475000,38.690867,-120.69364099999999
6401 Marshall Rd,Garden Valley,95633,CA,3.0,2.0,,Residential,1972-03-06 16:26:29,490000,38.84255,-120.8754
2089 Beckett Dr,El Dorado Hills,95762,CA,4.0,2.0,,Residential,1996-02-22 19:13:23,493000,38.681778,-121.03583799999998
6196 Edgehill Dr,El Dorado Hills,95762,CA,5.0,4.0,,Residential,1955-02-10 18:24:53,508000,38.676131,-121.038931
200 Hillsford Ct,Roseville,95747,CA,0.0,0.0,0.0,Residential,1982-05-03 18:47:51,511000,38.780051,-121.37871799999999
8217 Plumeria Ave,Fair Oaks,95628,CA,3.0,2.0,3173.0,Residential,1944-06-04 10:04:21,525000,38.650735,-121.258628
4841 Village Green Dr,El Dorado Hills,95762,CA,4.0,3.0,,Residential,1966-01-31 13:39:04,533000,38.664066,-121.056735
3863 Las Pasas Way,Sacramento,95864,CA,3.0,1.0,1348.0,Residential,1979-05-17 09:51:41,545000,38.588936,-121.37360600000001
820 Dana Ct,Auburn,95603,CA,4.0,3.0,,Residential,1959-11-13 05:21:36,560000,38.865246,-121.09486899999999
1165 37Th St,Sacramento,95816,CA,2.0,1.0,1252.0,Residential,1965-05-06 23:06:24,575000,38.568438,-121.457854
203 Cascade Falls Dr,Folsom,95630,CA,4.0,3.0,3229.0,Residential,1996-01-17 11:42:23,575000,38.703962,-121.1871
9880 Izilda Ct,Sacramento,95829,CA,5.0,4.0,3863.0,Residential,1966-10-08 23:10:57,598695,38.45326,-121.32573000000001
1800 Avondale Dr,Roseville,95747,CA,5.0,3.0,,Residential,1964-04-01 01:38:05,600000,38.798448,-121.344054
4620 Bromwich Ct,Rocklin,95677,CA,4.0,3.0,,Residential,1989-10-11 15:03:48,600000,38.772672,-121.22023200000001
620 Keswick Ct,Granite Bay,95746,CA,4.0,3.0,2356.0,Residential,1999-04-27 07:57:20,600000,38.732096000000006,-121.21914199999999
4478 Greenbrae Rd,Rocklin,95677,CA,0.0,0.0,0.0,Residential,1961-10-12 02:47:29,600000,38.781134,-121.222801
8432 Briggs Dr,Roseville,95747,CA,5.0,3.0,3579.0,Residential,1977-05-11 20:22:09,610000,38.78861,-121.339495
200 Cradle Mountain Ct,El Dorado Hills,95762,CA,0.0,0.0,0.0,Residential,1958-09-10 12:05:21,622500,38.6478,-121.0309
2065 Impressionist Way,El Dorado Hills,95762,CA,0.0,0.0,0.0,Residential,1914-11-16 04:56:11,680000,38.682961,-121.033253
2982 Aberdeen Ln,El Dorado Hills,95762,CA,4.0,3.0,,Residential,1967-12-26 19:05:16,879000,38.706692,-121.058869
9401 Barrel Racer Ct,Wilton,95693,CA,4.0,3.0,4400.0,Residential,1992-08-02 16:20:59,884790,38.415298,-121.19485800000001
3720 Vista De Madera,Lincoln,95648,CA,3.0,3.0,,Residential,1925-12-05 14:57:47,1551,38.851645,-121.231742
14151 Indio Dr,Sloughhouse,95683,CA,3.0,4.0,5822.0,Residential,1957-07-26 10:08:15,2000,38.490446999999996,-121.129337
7401 Toulon Ln,Sacramento,95828,CA,4.0,2.0,1512.0,Residential,1995-12-11 02:22:04,56950,38.488628000000006,-121.387759
9127 Newhall Dr Unit 34,Sacramento,95826,CA,1.0,1.0,611.0,Condo,2012-08-06 21:12:50,60000,38.542419,-121.359904
5937 Bamford Dr,Sacramento,95823,CA,2.0,1.0,876.0,Residential,1934-11-12 02:23:32,61000,38.471139,-121.432255
5672 Hillsdale Blvd,Sacramento,95842,CA,2.0,1.0,933.0,Condo,1927-11-06 13:25:04,62000,38.670466999999995,-121.359799
3920 39Th St,Sacramento,95820,CA,2.0,1.0,864.0,Residential,1965-07-08 13:10:00,68566,38.539213000000004,-121.46393
701 Jessie Ave,Sacramento,95838,CA,2.0,1.0,1011.0,Residential,1905-12-29 18:22:01,70000,38.643978000000004,-121.44956200000001
83 Arcade Blvd,Sacramento,95815,CA,4.0,2.0,1158.0,Residential,2015-03-21 00:34:32,80000,38.618716,-121.466327
601 Regginald Way,Sacramento,95838,CA,3.0,2.0,1092.0,Residential,1983-06-17 02:15:21,85500,38.64472,-121.452228
550 Del Verde Cir,Sacramento,95833,CA,2.0,1.0,956.0,Condo,1971-04-25 17:37:21,92000,38.627146999999994,-121.500799
4113 Daystar Ct,Sacramento,95824,CA,2.0,2.0,1139.0,Residential,1988-09-04 11:13:56,93600,38.520469,-121.458606
7374 Tisdale Way,Sacramento,95822,CA,3.0,1.0,1058.0,Residential,1937-09-02 14:56:53,95000,38.488238,-121.47256100000001
3348 Rio Linda Blvd,Sacramento,95838,CA,3.0,2.0,1040.0,Residential,1975-03-19 12:08:30,97750,38.628842,-121.446127
3935 Limestone Way,Sacramento,95823,CA,3.0,2.0,1354.0,Residential,1936-10-25 22:55:20,104000,38.484374,-121.46315700000001
6208 Grattan Way,North Highlands,95660,CA,3.0,1.0,1051.0,Residential,1982-09-23 15:59:50,105000,38.679279,-121.37661499999999
739 E Woodside Ln Unit E,Sacramento,95825,CA,1.0,1.0,682.0,Condo,1994-10-10 11:51:59,107666,38.578675,-121.409951
4225 46Th Ave,Sacramento,95824,CA,3.0,1.0,1161.0,Residential,2019-03-12 08:53:42,109000,38.511893,-121.457676
1434 Bell Ave,Sacramento,95838,CA,3.0,1.0,1004.0,Residential,1987-04-10 08:50:34,110000,38.647397999999995,-121.432914
5628 Georgia Dr,North Highlands,95660,CA,3.0,1.0,1229.0,Residential,1966-09-27 16:46:05,110000,38.669587,-121.379879
7629 Beth St,Sacramento,95832,CA,3.0,2.0,1249.0,Residential,1941-08-04 20:00:33,112500,38.480126,-121.48786899999999
2277 Babette Way,Sacramento,95832,CA,3.0,2.0,1161.0,Residential,1951-01-15 14:46:12,114800,38.479593,-121.48433999999999
6561 Weatherford Way,Sacramento,95823,CA,3.0,1.0,1010.0,Residential,2002-05-10 09:07:47,116000,38.465551,-121.42661000000001
3035 Estepa Dr Unit 5C,Cameron Park,95682,CA,0.0,0.0,0.0,Condo,1920-12-10 13:26:47,119000,38.681393,-120.99671299999999
5136 Cabot Cir,Sacramento,95820,CA,4.0,2.0,1462.0,Residential,1983-05-28 03:40:14,121500,38.528479,-121.411806
7730 Robinette Rd,Sacramento,95828,CA,3.0,2.0,1269.0,Residential,1910-01-22 10:24:12,122000,38.477090000000004,-121.410569
87 Lacam Cir,Sacramento,95820,CA,2.0,2.0,1188.0,Residential,1964-01-17 11:36:17,123675,38.532359,-121.41167
1691 Nogales St,Sacramento,95838,CA,4.0,2.0,1570.0,Residential,1986-07-28 05:31:47,126854,38.631925,-121.427775
3118 42Nd St,Sacramento,95817,CA,3.0,2.0,1093.0,Residential,1989-06-27 11:50:44,127059,38.546091,-121.45774499999999
7517 50Th Ave,Sacramento,95828,CA,3.0,1.0,962.0,Residential,1933-11-02 05:34:56,128687,38.507339,-121.41626699999999
4071 Evalita Way,Sacramento,95823,CA,3.0,2.0,1089.0,Residential,1995-04-22 15:39:46,129500,38.466388,-121.45886100000001
7928 36Th Ave,Sacramento,95824,CA,3.0,2.0,1127.0,Residential,1997-07-08 03:04:16,130000,38.52049,-121.411383
6631 Demaret Dr,Sacramento,95822,CA,4.0,2.0,1309.0,Residential,1908-01-16 21:29:40,131750,38.506382,-121.483574
7043 9Th Ave,Rio Linda,95673,CA,2.0,1.0,970.0,Residential,2019-03-07 01:22:59,132000,38.695589,-121.44413300000001
97 Kennelford Cir,Sacramento,95823,CA,3.0,2.0,1144.0,Residential,1955-10-11 02:11:50,134000,38.462376,-121.426556
2636 Tronero Way,Rancho Cordova,95670,CA,3.0,1.0,1000.0,Residential,1951-01-15 22:15:08,134000,38.593049,-121.30304
1530 Topanga Ln Unit 204,Lincoln,95648,CA,0.0,0.0,0.0,Condo,1986-08-25 12:41:47,138000,38.88415,-121.27027700000001
3604 Kodiak Way,Antelope,95843,CA,3.0,2.0,1206.0,Residential,2011-09-18 04:45:37,142000,38.706175,-121.379776
2149 Cottage Way,Sacramento,95825,CA,3.0,1.0,1285.0,Residential,2015-08-18 11:17:12,143012,38.603593,-121.41701100000002
8632 Prairiewoods Dr,Sacramento,95828,CA,3.0,2.0,1543.0,Residential,2010-05-01 01:05:45,145846,38.477563,-121.384382
612 Stone Blvd,West Sacramento,95691,CA,2.0,1.0,884.0,Residential,1934-08-23 04:29:08,147000,38.563084,-121.535579
4180 12Th Ave,Sacramento,95817,CA,3.0,1.0,1019.0,Residential,1956-09-10 01:36:53,148750,38.54117,-121.458129
8025 Arroyo Vista Dr,Sacramento,95823,CA,4.0,2.0,1392.0,Residential,1941-03-12 13:39:35,150000,38.46654,-121.41902900000001
5754 Walerga Rd Unit 4,Sacramento,95842,CA,2.0,1.0,924.0,Condo,2015-08-01 19:09:05,150454,38.672567,-121.35675400000001
8 La Rocas Ct,Sacramento,95823,CA,3.0,2.0,1217.0,Residential,1925-05-16 13:15:32,151087,38.466159999999995,-121.448283
8636 Longspur Way,Antelope,95843,CA,3.0,2.0,1670.0,Residential,1952-07-08 05:37:57,157296,38.725873,-121.35856000000001
1941 Expedition Way,Sacramento,95832,CA,3.0,2.0,1302.0,Residential,1922-11-14 23:24:29,157500,38.473775,-121.49377700000001
4351 Turnbridge Dr,Sacramento,95823,CA,3.0,2.0,1488.0,Residential,1972-04-30 22:45:57,160000,38.502034,-121.456027
6513 Holiday Way,North Highlands,95660,CA,3.0,2.0,1373.0,Residential,1987-08-24 03:15:24,160000,38.685361,-121.376938
8321 Mistletoe Way,Citrus Heights,95621,CA,4.0,2.0,1381.0,Residential,1966-07-05 01:11:24,161250,38.717738,-121.308322
5920 Valley Glen Way,Sacramento,95823,CA,3.0,2.0,1265.0,Residential,1982-07-06 13:41:20,164000,38.462821000000005,-121.43313500000001
2601 San Fernando Way,Sacramento,95818,CA,2.0,1.0,881.0,Residential,1972-11-30 02:36:17,165000,38.556178,-121.476256
501 Poplar Ave,West Sacramento,95691,CA,0.0,0.0,0.0,Residential,1915-06-10 19:04:48,165000,38.584526000000004,-121.534609
8008 Saint Helena Ct,Sacramento,95829,CA,4.0,2.0,1608.0,Residential,1940-12-04 13:51:28,165750,38.467012,-121.35996899999999
6517 Donegal Dr,Citrus Heights,95621,CA,3.0,1.0,1344.0,Residential,1972-11-01 02:23:36,166000,38.681554,-121.31293400000001
1001 Rio Norte Way,Sacramento,95834,CA,3.0,2.0,1202.0,Residential,1911-04-03 07:17:23,169000,38.634291999999995,-121.485106
604 P St,Lincoln,95648,CA,3.0,2.0,1104.0,Residential,1991-10-23 09:51:32,170000,38.893168,-121.305398
10001 Woodcreek Oaks Blvd Unit 815,Roseville,95747,CA,2.0,2.0,,Condo,1972-06-19 18:31:27,170000,38.795528999999995,-121.328819
7351 Gigi Pl,Sacramento,95828,CA,4.0,2.0,1859.0,Multi-Family,1932-02-20 19:07:20,170000,38.490606,-121.410173
7740 Dixie Lou St,Sacramento,95832,CA,3.0,2.0,1232.0,Residential,1918-08-27 10:30:48,170000,38.475853,-121.47703899999999
7342 Dave St,Sacramento,95828,CA,3.0,1.0,1638.0,Residential,1921-07-18 19:58:00,170725,38.490821999999994,-121.40164299999999
7687 Howerton Dr,Sacramento,95831,CA,2.0,2.0,1177.0,Residential,2003-04-09 04:07:33,171750,38.480859,-121.539745
26 Kamson Ct,Sacramento,95833,CA,3.0,2.0,1582.0,Residential,1947-08-06 05:22:16,172000,38.622794,-121.499173
7045 Peevey Ct,Sacramento,95823,CA,2.0,2.0,904.0,Residential,2009-12-24 15:14:27,173056,38.502254,-121.451444
8916 Gables Mill Pl,Elk Grove,95758,CA,3.0,2.0,1340.0,Residential,1927-10-05 02:59:15,174000,38.433919,-121.422347
1140 Edmonton Dr,Sacramento,95833,CA,3.0,2.0,1204.0,Residential,1980-04-25 18:30:54,174250,38.62457,-121.48691299999999
8879 Apple Pear Ct,Elk Grove,95624,CA,4.0,2.0,1477.0,Residential,1956-05-25 22:28:00,176850,38.44574,-121.3725
9 Wind Ct,Sacramento,95823,CA,4.0,2.0,1497.0,Residential,2018-10-23 06:37:02,179500,38.45073,-121.42752800000001
8570 Sheraton Dr,Fair Oaks,95628,CA,3.0,1.0,960.0,Residential,1910-01-07 17:52:57,185000,38.667254,-121.24070800000001
1550 Topanga Ln Unit 207,Lincoln,95648,CA,0.0,0.0,0.0,Condo,2015-08-19 15:19:31,188000,38.884170000000005,-121.270222
1080 Rio Norte Way,Sacramento,95834,CA,3.0,2.0,1428.0,Residential,1943-01-02 22:45:38,188700,38.634335,-121.486098
5501 Valletta Way,Sacramento,95820,CA,3.0,1.0,1039.0,Residential,1940-06-02 06:18:39,189000,38.530144,-121.43749
5624 Memory Ln,Fair Oaks,95628,CA,3.0,1.0,1529.0,Residential,1966-05-03 07:19:47,189000,38.66745,-121.2364
6622 Willowleaf Dr,Citrus Heights,95621,CA,4.0,3.0,1892.0,Residential,1921-10-02 23:23:37,189836,38.699714,-121.31163500000001
27 Megan Ct,Sacramento,95838,CA,4.0,2.0,1887.0,Residential,1988-01-08 03:40:07,190000,38.649258,-121.46530800000001
6601 Woodmore Oaks Dr,Orangevale,95662,CA,3.0,2.0,1294.0,Residential,1979-05-13 18:52:06,191250,38.687006,-121.254319
1973 Danvers Way,Sacramento,95832,CA,3.0,2.0,1638.0,Residential,1900-04-19 18:28:11,191675,38.477568,-121.492574
8001 Arroyo Vista Dr,Sacramento,95823,CA,3.0,2.0,1677.0,Residential,1960-11-17 13:29:32,195500,38.46734,-121.419843
7409 Voyager Way,Citrus Heights,95621,CA,3.0,1.0,1073.0,Residential,1905-04-08 21:59:04,198000,38.700717,-121.3133
815 Crosswind Dr,Sacramento,95838,CA,3.0,2.0,1231.0,Residential,2013-11-20 03:25:40,200000,38.651385999999995,-121.45042
5509 Laguna Crest Way,Elk Grove,95758,CA,3.0,2.0,1175.0,Residential,1985-06-04 17:05:29,200000,38.42442,-121.440357
8424 Merry Hill Way,Elk Grove,95624,CA,3.0,2.0,1416.0,Residential,1950-05-15 03:36:06,200000,38.452075,-121.36646100000002
1525 Pennsylvania Ave,West Sacramento,95691,CA,0.0,0.0,0.0,Residential,1925-02-10 06:57:55,200100,38.569943,-121.52753899999999
5954 Bridgecross Dr,Sacramento,95835,CA,3.0,2.0,1358.0,Residential,1943-12-10 10:29:08,201528,38.68197,-121.500025
8789 Sequoia Wood Ct,Elk Grove,95624,CA,4.0,2.0,1609.0,Residential,1934-07-30 12:17:23,204750,38.438818,-121.37443
6600 Silverthorne Cir,Sacramento,95842,CA,4.0,3.0,1968.0,Residential,1953-04-09 08:14:13,205000,38.68607,-121.34236899999999
2221 2Nd Ave,Sacramento,95818,CA,2.0,2.0,1089.0,Residential,1970-10-06 01:25:28,205000,38.555781,-121.485331
3230 Smathers Way,Carmichael,95608,CA,3.0,2.0,1296.0,Residential,1933-09-15 04:57:49,205900,38.623371999999996,-121.34766499999999
5209 Laguna Crest Way,Elk Grove,95758,CA,2.0,2.0,1189.0,Residential,1945-04-13 02:49:04,207000,38.424421,-121.44391499999999
416 Leitch Ave,Sacramento,95815,CA,2.0,1.0,795.0,Residential,1937-02-10 13:40:23,207973,38.612694,-121.45666899999999
2100 Beatty Way,Roseville,95747,CA,3.0,2.0,1371.0,Residential,2014-02-20 22:33:48,208250,38.737882,-121.30814199999999
6920 Gillingham Way,North Highlands,95660,CA,3.0,1.0,1310.0,Residential,1943-08-01 23:06:42,208318,38.694278999999995,-121.373395
82 Wildflower Dr,Galt,95632,CA,3.0,2.0,1262.0,Residential,1974-07-25 17:12:32,209347,38.259708,-121.31161599999999
8652 Banton Cir,Elk Grove,95624,CA,4.0,2.0,1740.0,Residential,1958-12-16 03:42:20,211500,38.444,-121.370993
8428 Misty Pass Way,Antelope,95843,CA,3.0,2.0,1517.0,Residential,2009-06-03 06:12:28,212000,38.722959,-121.34711499999999
7958 Roseview Way,Sacramento,95828,CA,3.0,2.0,1450.0,Residential,1973-12-11 06:24:46,213000,38.467836,-121.410366
9020 Luken Ct,Elk Grove,95624,CA,3.0,2.0,1416.0,Residential,1954-02-21 05:00:40,216000,38.451398,-121.36661399999998
7809 Vallecitos Way,Sacramento,95828,CA,3.0,1.0,888.0,Residential,1904-11-11 19:50:22,216021,38.508217,-121.411207
8445 Old Auburn Rd,Citrus Heights,95610,CA,3.0,2.0,1882.0,Residential,1938-08-01 19:19:16,219000,38.715423,-121.246743
10085 Atkins Dr,Elk Grove,95757,CA,3.0,2.0,1302.0,Residential,1965-08-27 15:55:54,219794,38.390893,-121.437821
9185 Cerrolinda Cir,Elk Grove,95758,CA,3.0,2.0,1418.0,Residential,2003-11-28 09:52:55,220000,38.424496999999995,-121.42659499999999
9197 Cortina Cir,Roseville,95678,CA,3.0,2.0,,Condo,2002-05-02 09:06:32,220000,38.793152,-121.290025
5429 Hesper Way,Carmichael,95608,CA,4.0,2.0,1319.0,Residential,1962-07-10 04:13:31,220000,38.665104,-121.315901
1178 Warmwood Ct,Galt,95632,CA,4.0,2.0,1770.0,Residential,1989-08-08 02:21:32,220000,38.289544,-121.28460700000001
4900 Elude Ct,Sacramento,95842,CA,4.0,2.0,1627.0,Residential,1919-01-02 02:25:12,223000,38.696740000000005,-121.35051899999999
3557 Soda Way,Sacramento,95834,CA,0.0,0.0,0.0,Residential,1946-04-06 11:20:05,224000,38.631026,-121.501879
3528 Saint George Dr,Sacramento,95821,CA,3.0,1.0,1040.0,Residential,1906-07-06 14:13:25,224000,38.629468,-121.37644499999999
7381 Washburn Way,North Highlands,95660,CA,3.0,1.0,960.0,Residential,1916-08-31 03:54:20,224252,38.70355,-121.375103
2181 Winterhaven Cir,Cameron Park,95682,CA,3.0,2.0,,Residential,2018-02-04 08:20:23,224500,38.69757,-120.99573899999999
7540 Hickory Ave,Orangevale,95662,CA,3.0,1.0,1456.0,Residential,1945-03-09 16:54:46,225000,38.703056,-121.235221
5024 Chamberlin Cir,Elk Grove,95757,CA,3.0,2.0,1450.0,Residential,1919-02-03 11:26:02,228000,38.389756,-121.446246
2400 Inverness Dr,Lincoln,95648,CA,3.0,2.0,1358.0,Residential,1903-12-10 10:54:06,229027,38.897814000000004,-121.32469099999999
5 Bishopgate Ct,Sacramento,95823,CA,4.0,2.0,1329.0,Residential,1928-04-01 07:32:10,229500,38.467936,-121.445477
5601 Rexleigh Dr,Sacramento,95823,CA,4.0,2.0,1715.0,Residential,1955-06-27 02:46:35,230000,38.445342,-121.44150400000001
1909 Yarnell Way,Elk Grove,95758,CA,3.0,2.0,1262.0,Residential,1979-04-17 04:20:28,230000,38.417382,-121.484325
9169 Garlington Ct,Sacramento,95829,CA,4.0,3.0,2280.0,Residential,1951-06-03 12:20:20,232425,38.457679,-121.35961999999999
6932 Ruskut Way,Sacramento,95823,CA,3.0,2.0,1477.0,Residential,1955-09-26 15:13:23,234000,38.499893,-121.45889
7933 Daffodil Way,Citrus Heights,95610,CA,3.0,2.0,1216.0,Residential,1950-09-13 20:59:20,235000,38.708824,-121.256803
8304 Red Fox Way,Elk Grove,95758,CA,4.0,2.0,1685.0,Residential,1933-04-10 20:13:38,235301,38.417,-121.397424
3882 Yellowstone Ln,El Dorado Hills,95762,CA,3.0,2.0,1362.0,Residential,1934-06-05 04:16:37,235738,38.655245,-121.075915
